No,Tahun,Provinsi,Kelompok Bahan Pangan,Komoditas,Konsumsi_Pangan,
5331,2022,Sulawesi Barat,Umbi-umbian,Sagu,1,
5332,2022,Sulawesi Barat,Umbi-umbian,Umbi Lainnya,0.4,
5333,2022,Sulawesi Barat,Pangan Hewani,Pangan Hewani,43.2,
5334,2022,Sulawesi Barat,Pangan Hewani,Daging ruminansia,1.3,
5335,2022,Sulawesi Barat,Pangan Hewani,Daging Unggas,2.5,
5336,2022,Sulawesi Barat,Pangan Hewani,Telur,4.7,
5337,2022,Sulawesi Barat,Pangan Hewani,Susu,1.5,
5338,2022,Sulawesi Barat,Pangan Hewani,Ikan,33.2,
5339,2022,Sulawesi Barat,Minyak dan Lemak,Minyak dan Lemak,8.1,
5340,2022,Sulawesi Barat,Minyak dan Lemak,Minyak Kelapa,1.4,
5341,2022,Sulawesi Barat,Minyak dan Lemak,Minyak Sawit,6.6,
5342,2022,Sulawesi Barat,Minyak dan Lemak,Minyak Lainnya,0.1,
5343,2022,Sulawesi Barat,Buah/biji berminyak,Buah/biji berminyak,1.7,
5344,2022,Sulawesi Barat,Buah/biji berminyak,Kelapa,1.4,
5345,2022,Sulawesi Barat,Buah/biji berminyak,Kemiri,0.3,
5346,2022,Sulawesi Barat,Kacang-kacangan,Kacang-kacangan,5.4,
5347,2022,Sulawesi Barat,Kacang-kacangan,Kedelai,5,
5348,2022,Sulawesi Barat,Kacang-kacangan,Kacang tanah,0.4,
5349,2022,Sulawesi Barat,Kacang-kacangan,Kacang hijau,0,
5350,2022,Sulawesi Barat,Kacang-kacangan,Kacang lain,0,
5351,2022,Sulawesi Barat,Gula,Gula,7.9,
5352,2022,Sulawesi Barat,Gula,Gula pasir,7.1,
5353,2022,Sulawesi Barat,Gula,Gula merah,0.8,
5354,2022,Sulawesi Barat,Sayuran dan buah,Sayuran dan buah,68,
5355,2022,Sulawesi Barat,Sayuran dan buah,Sayur,43.1,
5356,2022,Sulawesi Barat,Sayuran dan buah,Buah,24.9,
5357,2022,Maluku,Padi-Padian,Padi-padian,101.5,
5358,2022,Maluku,Padi-Padian,Beras,86.3,
5359,2022,Maluku,Padi-Padian,Jagung,1.5,
5360,2022,Maluku,Padi-Padian,Terigu,13.7,
5361,2022,Maluku,Umbi-umbian,Umbi-Umbian,26.1,
5362,2022,Maluku,Umbi-umbian,Singkong,12.9,
5363,2022,Maluku,Umbi-umbian,Ubi Jalar,5.4,
5364,2022,Maluku,Umbi-umbian,Kentang,0.7,
5365,2022,Maluku,Umbi-umbian,Sagu,4.1,
5366,2022,Maluku,Umbi-umbian,Umbi Lainnya,3,
5367,2022,Maluku,Pangan Hewani,Pangan Hewani,46.6,
5368,2022,Maluku,Pangan Hewani,Daging ruminansia,1.2,
5369,2022,Maluku,Pangan Hewani,Daging Unggas,2.7,
5370,2022,Maluku,Pangan Hewani,Telur,3.3,
5371,2022,Maluku,Pangan Hewani,Susu,1.8,
5372,2022,Maluku,Pangan Hewani,Ikan,37.6,
5373,2022,Maluku,Minyak dan Lemak,Minyak dan Lemak,8.4,
5374,2022,Maluku,Minyak dan Lemak,Minyak Kelapa,1.3,
5375,2022,Maluku,Minyak dan Lemak,Minyak Sawit,7,
5376,2022,Maluku,Minyak dan Lemak,Minyak Lainnya,0.1,
5377,2022,Maluku,Buah/biji berminyak,Buah/biji berminyak,1.9,
5378,2022,Maluku,Buah/biji berminyak,Kelapa,1.8,
5379,2022,Maluku,Buah/biji berminyak,Kemiri,0.1,
5380,2022,Maluku,Kacang-kacangan,Kacang-kacangan,4,
5381,2022,Maluku,Kacang-kacangan,Kedelai,3.4,
5382,2022,Maluku,Kacang-kacangan,Kacang tanah,0.3,
5383,2022,Maluku,Kacang-kacangan,Kacang hijau,0.2,
5384,2022,Maluku,Kacang-kacangan,Kacang lain,0.1,
5385,2022,Maluku,Gula,Gula,7.7,
5386,2022,Maluku,Gula,Gula pasir,7.5,
5387,2022,Maluku,Gula,Gula merah,0.2,
5388,2022,Maluku,Sayuran dan buah,Sayuran dan buah,74.7,
5389,2022,Maluku,Sayuran dan buah,Sayur,46.5,
5390,2022,Maluku,Sayuran dan buah,Buah,28.2,
5391,2022,Maluku Utara,Padi-Padian,Padi-padian,97,
5392,2022,Maluku Utara,Padi-Padian,Beras,86.4,
5393,2022,Maluku Utara,Padi-Padian,Jagung,0.4,
5394,2022,Maluku Utara,Padi-Padian,Terigu,10.2,
5395,2022,Maluku Utara,Umbi-umbian,Umbi-Umbian,17.9,
5396,2022,Maluku Utara,Umbi-umbian,Singkong,10.8,
5397,2022,Maluku Utara,Umbi-umbian,Ubi Jalar,3.3,
5398,2022,Maluku Utara,Umbi-umbian,Kentang,0.3,
5399,2022,Maluku Utara,Umbi-umbian,Sagu,2.9,
5400,2022,Maluku Utara,Umbi-umbian,Umbi Lainnya,0.6,
5401,2022,Maluku Utara,Pangan Hewani,Pangan Hewani,51.3,
5402,2022,Maluku Utara,Pangan Hewani,Daging ruminansia,1.1,
5403,2022,Maluku Utara,Pangan Hewani,Daging Unggas,2.2,
5404,2022,Maluku Utara,Pangan Hewani,Telur,3.1,
5405,2022,Maluku Utara,Pangan Hewani,Susu,1.6,
5406,2022,Maluku Utara,Pangan Hewani,Ikan,43.3,
5407,2022,Maluku Utara,Minyak dan Lemak,Minyak dan Lemak,10.7,
5408,2022,Maluku Utara,Minyak dan Lemak,Minyak Kelapa,2.7,
5409,2022,Maluku Utara,Minyak dan Lemak,Minyak Sawit,8,
5410,2022,Maluku Utara,Minyak dan Lemak,Minyak Lainnya,0,
5411,2022,Maluku Utara,Buah/biji berminyak,Buah/biji berminyak,2.7,
5412,2022,Maluku Utara,Buah/biji berminyak,Kelapa,2.7,
5413,2022,Maluku Utara,Buah/biji berminyak,Kemiri,0,
5414,2022,Maluku Utara,Kacang-kacangan,Kacang-kacangan,3.2,
5415,2022,Maluku Utara,Kacang-kacangan,Kedelai,2.8,
5416,2022,Maluku Utara,Kacang-kacangan,Kacang tanah,0.2,
5417,2022,Maluku Utara,Kacang-kacangan,Kacang hijau,0.1,
5418,2022,Maluku Utara,Kacang-kacangan,Kacang lain,0.1,
5419,2022,Maluku Utara,Gula,Gula,9,
5420,2022,Maluku Utara,Gula,Gula pasir,8.8,
5421,2022,Maluku Utara,Gula,Gula merah,0.2,
5422,2022,Maluku Utara,Sayuran dan buah,Sayuran dan buah,80.5,
5423,2022,Maluku Utara,Sayuran dan buah,Sayur,42.3,
5424,2022,Maluku Utara,Sayuran dan buah,Buah,38.2,
5425,2022,Papua Barat,Padi-Padian,Padi-padian,93.1,
5426,2022,Papua Barat,Padi-Padian,Beras,80.7,
5427,2022,Papua Barat,Padi-Padian,Jagung,0.4,
5428,2022,Papua Barat,Padi-Padian,Terigu,12,
5429,2022,Papua Barat,Umbi-umbian,Umbi-Umbian,29.7,
5430,2022,Papua Barat,Umbi-umbian,Singkong,10.1,
5431,2022,Papua Barat,Umbi-umbian,Ubi Jalar,4.8,
5432,2022,Papua Barat,Umbi-umbian,Kentang,0.9,
5433,2022,Papua Barat,Umbi-umbian,Sagu,6.6,
5434,2022,Papua Barat,Umbi-umbian,Umbi Lainnya,7.3,
5435,2022,Papua Barat,Pangan Hewani,Pangan Hewani,53.4,
5436,2022,Papua Barat,Pangan Hewani,Daging ruminansia,3.9,
5437,2022,Papua Barat,Pangan Hewani,Daging Unggas,4.7,
5438,2022,Papua Barat,Pangan Hewani,Telur,5.1,
5439,2022,Papua Barat,Pangan Hewani,Susu,2.3,
5440,2022,Papua Barat,Pangan Hewani,Ikan,37.4,
5441,2022,Papua Barat,Minyak dan Lemak,Minyak dan Lemak,11.4,
5442,2022,Papua Barat,Minyak dan Lemak,Minyak Kelapa,0.5,
5443,2022,Papua Barat,Minyak dan Lemak,Minyak Sawit,10.8,
5444,2022,Papua Barat,Minyak dan Lemak,Minyak Lainnya,0.1,
5445,2022,Papua Barat,Buah/biji berminyak,Buah/biji berminyak,0.6,
5446,2022,Papua Barat,Buah/biji berminyak,Kelapa,0.4,
5447,2022,Papua Barat,Buah/biji berminyak,Kemiri,0.2,
5448,2022,Papua Barat,Kacang-kacangan,Kacang-kacangan,6,
5449,2022,Papua Barat,Kacang-kacangan,Kedelai,5.4,
5450,2022,Papua Barat,Kacang-kacangan,Kacang tanah,0.3,
5451,2022,Papua Barat,Kacang-kacangan,Kacang hijau,0.2,
5452,2022,Papua Barat,Kacang-kacangan,Kacang lain,0.1,
5453,2022,Papua Barat,Gula,Gula,8.3,
5454,2022,Papua Barat,Gula,Gula pasir,8.2,
5455,2022,Papua Barat,Gula,Gula merah,0.1,
5456,2022,Papua Barat,Sayuran dan buah,Sayuran dan buah,85.7,
5457,2022,Papua Barat,Sayuran dan buah,Sayur,55.8,
5458,2022,Papua Barat,Sayuran dan buah,Buah,29.9,
5459,2022,Papua,Padi-Padian,Padi-padian,67.2,
5460,2022,Papua,Padi-Padian,Beras,59.4,
5461,2022,Papua,Padi-Padian,Jagung,1,
5462,2022,Papua,Padi-Padian,Terigu,6.8,
5463,2022,Papua,Umbi-umbian,Umbi-Umbian,136.2,
5464,2022,Papua,Umbi-umbian,Singkong,19,
5465,2022,Papua,Umbi-umbian,Ubi Jalar,97.8,
5466,2022,Papua,Umbi-umbian,Kentang,1.1,
5467,2022,Papua,Umbi-umbian,Sagu,6.3,
5468,2022,Papua,Umbi-umbian,Umbi Lainnya,12,
5469,2022,Papua,Pangan Hewani,Pangan Hewani,37.5,
5470,2022,Papua,Pangan Hewani,Daging ruminansia,4.7,
5471,2022,Papua,Pangan Hewani,Daging Unggas,7.3,
5472,2022,Papua,Pangan Hewani,Telur,4,
5473,2022,Papua,Pangan Hewani,Susu,1.8,
5474,2022,Papua,Pangan Hewani,Ikan,19.7,
5475,2022,Papua,Minyak dan Lemak,Minyak dan Lemak,10.5,
5476,2022,Papua,Minyak dan Lemak,Minyak Kelapa,0.2,
5477,2022,Papua,Minyak dan Lemak,Minyak Sawit,10.2,
5478,2022,Papua,Minyak dan Lemak,Minyak Lainnya,0.1,
5479,2022,Papua,Buah/biji berminyak,Buah/biji berminyak,0.3,
5480,2022,Papua,Buah/biji berminyak,Kelapa,0.2,
5481,2022,Papua,Buah/biji berminyak,Kemiri,0.1,
5482,2022,Papua,Kacang-kacangan,Kacang-kacangan,4.7,
5483,2022,Papua,Kacang-kacangan,Kedelai,3.7,
5484,2022,Papua,Kacang-kacangan,Kacang tanah,0.4,
5485,2022,Papua,Kacang-kacangan,Kacang hijau,0.1,
5486,2022,Papua,Kacang-kacangan,Kacang lain,0.5,
5487,2022,Papua,Gula,Gula,7,
5488,2022,Papua,Gula,Gula pasir,7,
5489,2022,Papua,Gula,Gula merah,0,
5490,2022,Papua,Sayuran dan buah,Sayuran dan buah,21.9,
5491,2022,Papua,Sayuran dan buah,Sayur,73.3,
5492,2022,Papua,Sayuran dan buah,Buah,21.9,
5493,2023,Aceh,Padi-Padian,Padi-padian,,
5494,2023,Aceh,Padi-Padian,Beras,99.6,
5495,2023,Aceh,Padi-Padian,Jagung,0.6,
5496,2023,Aceh,Padi-Padian,Terigu,15,
5497,2023,Aceh,Umbi-umbian,Umbi-Umbian,10.7,
5498,2023,Aceh,Umbi-umbian,Singkong,4.7,
5499,2023,Aceh,Umbi-umbian,Ubi Jalar,1.2,
5500,2023,Aceh,Umbi-umbian,Kentang,4.4,
5501,2023,Aceh,Umbi-umbian,Sagu,0.1,
5502,2023,Aceh,Umbi-umbian,Umbi Lainnya,0.3,
5503,2023,Aceh,Pangan Hewani,Pangan Hewani,50.7,
5504,2023,Aceh,Pangan Hewani,Daging ruminansia,2.1,
5505,2023,Aceh,Pangan Hewani,Daging Unggas,6.2,
5506,2023,Aceh,Pangan Hewani,Telur,6.3,
5507,2023,Aceh,Pangan Hewani,Susu,1.5,
5508,2023,Aceh,Pangan Hewani,Ikan,34.6,
5509,2023,Aceh,Minyak dan Lemak,Minyak dan Lemak,9.8,
5510,2023,Aceh,Minyak dan Lemak,Minyak Kelapa,0.2,
5511,2023,Aceh,Minyak dan Lemak,Minyak Sawit,9.4,
5512,2023,Aceh,Minyak dan Lemak,Minyak Lainnya,0.2,
5513,2023,Aceh,Buah/biji berminyak,Buah/biji berminyak,3.1,
5514,2023,Aceh,Buah/biji berminyak,Kelapa,2.9,
5515,2023,Aceh,Buah/biji berminyak,Kemiri,0.2,
5516,2023,Aceh,Kacang-kacangan,Kacang-kacangan,4.1,
5517,2023,Aceh,Kacang-kacangan,Kedelai,3.4,
5518,2023,Aceh,Kacang-kacangan,Kacang tanah,0.2,
5519,2023,Aceh,Kacang-kacangan,Kacang hijau,0.4,
5520,2023,Aceh,Kacang-kacangan,Kacang lain,0.1,
5521,2023,Aceh,Gula,Gula,7.1,
5522,2023,Aceh,Gula,Gula pasir,7,
5523,2023,Aceh,Gula,Gula merah,0.1,
5524,2023,Aceh,Sayuran dan buah,Sayuran dan buah,76.2,
5525,2023,Aceh,Sayuran dan buah,Sayur,45.6,
5526,2023,Aceh,Sayuran dan buah,Buah,30.6,
5527,2023,Sumatera Utara,Padi-Padian,Padi-padian,113.1,
5528,2023,Sumatera Utara,Padi-Padian,Beras,98.8,
5529,2023,Sumatera Utara,Padi-Padian,Jagung,0.5,
5530,2023,Sumatera Utara,Padi-Padian,Terigu,13.8,
5531,2023,Sumatera Utara,Umbi-umbian,Umbi-Umbian,14.1,
5532,2023,Sumatera Utara,Umbi-umbian,Singkong,6.8,
5533,2023,Sumatera Utara,Umbi-umbian,Ubi Jalar,1.4,
5534,2023,Sumatera Utara,Umbi-umbian,Kentang,5.3,
5535,2023,Sumatera Utara,Umbi-umbian,Sagu,0.1,
5536,2023,Sumatera Utara,Umbi-umbian,Umbi Lainnya,0.5,
5537,2023,Sumatera Utara,Pangan Hewani,Pangan Hewani,51.2,
5538,2023,Sumatera Utara,Pangan Hewani,Daging ruminansia,3.2,
5539,2023,Sumatera Utara,Pangan Hewani,Daging Unggas,8.4,
5540,2023,Sumatera Utara,Pangan Hewani,Telur,7.3,
5541,2023,Sumatera Utara,Pangan Hewani,Susu,2.1,
5542,2023,Sumatera Utara,Pangan Hewani,Ikan,30.2,
5543,2023,Sumatera Utara,Minyak dan Lemak,Minyak dan Lemak,11.1,
5544,2023,Sumatera Utara,Minyak dan Lemak,Minyak Kelapa,0.2,
5545,2023,Sumatera Utara,Minyak dan Lemak,Minyak Sawit,10.7,
5546,2023,Sumatera Utara,Minyak dan Lemak,Minyak Lainnya,0.2,
5547,2023,Sumatera Utara,Buah/biji berminyak,Buah/biji berminyak,3.1,
5548,2023,Sumatera Utara,Buah/biji berminyak,Kelapa,2.9,
5549,2023,Sumatera Utara,Buah/biji berminyak,Kemiri,0.2,
5550,2023,Sumatera Utara,Kacang-kacangan,Kacang-kacangan,5.4,
5551,2023,Sumatera Utara,Kacang-kacangan,Kedelai,4.6,
5552,2023,Sumatera Utara,Kacang-kacangan,Kacang tanah,0.3,
5553,2023,Sumatera Utara,Kacang-kacangan,Kacang hijau,0.4,
5554,2023,Sumatera Utara,Kacang-kacangan,Kacang lain,0.1,
5555,2023,Sumatera Utara,Gula,Gula,7.4,
5556,2023,Sumatera Utara,Gula,Gula pasir,7.1,
5557,2023,Sumatera Utara,Gula,Gula merah,0.3,
5558,2023,Sumatera Utara,Sayuran dan buah,Sayuran dan buah,86.9,
5559,2023,Sumatera Utara,Sayuran dan buah,Sayur,54.3,
5560,2023,Sumatera Utara,Sayuran dan buah,Buah,32.6,
5561,2023,Sumatera Barat,Padi-Padian,Padi-padian,112.6,
5562,2023,Sumatera Barat,Padi-Padian,Beras,98.4,
5563,2023,Sumatera Barat,Padi-Padian,Jagung,0.3,
5564,2023,Sumatera Barat,Padi-Padian,Terigu,13.9,
5565,2023,Sumatera Barat,Umbi-umbian,Umbi-Umbian,16,
5566,2023,Sumatera Barat,Umbi-umbian,Singkong,6,
5567,2023,Sumatera Barat,Umbi-umbian,Ubi Jalar,2.2,
5568,2023,Sumatera Barat,Umbi-umbian,Kentang,6.8,
5569,2023,Sumatera Barat,Umbi-umbian,Sagu,0.4,
5570,2023,Sumatera Barat,Umbi-umbian,Umbi Lainnya,0.6,
5571,2023,Sumatera Barat,Pangan Hewani,Pangan Hewani,43.3,
5572,2023,Sumatera Barat,Pangan Hewani,Daging ruminansia,4.2,
5573,2023,Sumatera Barat,Pangan Hewani,Daging Unggas,9.2,
5574,2023,Sumatera Barat,Pangan Hewani,Telur,7.5,
5575,2023,Sumatera Barat,Pangan Hewani,Susu,1.8,
5576,2023,Sumatera Barat,Pangan Hewani,Ikan,20.6,
5577,2023,Sumatera Barat,Minyak dan Lemak,Minyak dan Lemak,11.9,
5578,2023,Sumatera Barat,Minyak dan Lemak,Minyak Kelapa,0.1,
5579,2023,Sumatera Barat,Minyak dan Lemak,Minyak Sawit,11.3,
5580,2023,Sumatera Barat,Minyak dan Lemak,Minyak Lainnya,0.5,
5581,2023,Sumatera Barat,Buah/biji berminyak,Buah/biji berminyak,3.9,
5582,2023,Sumatera Barat,Buah/biji berminyak,Kelapa,3.9,
5583,2023,Sumatera Barat,Buah/biji berminyak,Kemiri,0,
5584,2023,Sumatera Barat,Kacang-kacangan,Kacang-kacangan,4.4,
5585,2023,Sumatera Barat,Kacang-kacangan,Kedelai,3.7,
5586,2023,Sumatera Barat,Kacang-kacangan,Kacang tanah,0.1,
5587,2023,Sumatera Barat,Kacang-kacangan,Kacang hijau,0.5,
5588,2023,Sumatera Barat,Kacang-kacangan,Kacang lain,0.1,
5589,2023,Sumatera Barat,Gula,Gula,6,
5590,2023,Sumatera Barat,Gula,Gula pasir,5.9,
5591,2023,Sumatera Barat,Gula,Gula merah,0.1,
5592,2023,Sumatera Barat,Sayuran dan buah,Sayuran dan buah,77.6,
5593,2023,Sumatera Barat,Sayuran dan buah,Sayur,49.7,
5594,2023,Sumatera Barat,Sayuran dan buah,Buah,27.9,
5595,2023,Riau,Padi-Padian,Padi-padian,102.2,
5596,2023,Riau,Padi-Padian,Beras,87.1,
5597,2023,Riau,Padi-Padian,Jagung,0.6,
5598,2023,Riau,Padi-Padian,Terigu,14.5,
5599,2023,Riau,Umbi-umbian,Umbi-Umbian,16.3,
5600,2023,Riau,Umbi-umbian,Singkong,8.4,
5601,2023,Riau,Umbi-umbian,Ubi Jalar,1.7,
5602,2023,Riau,Umbi-umbian,Kentang,5.6,
5603,2023,Riau,Umbi-umbian,Sagu,0.2,
5604,2023,Riau,Umbi-umbian,Umbi Lainnya,0.4,
5605,2023,Riau,Pangan Hewani,Pangan Hewani,55.7,
5606,2023,Riau,Pangan Hewani,Daging ruminansia,3.9,
5607,2023,Riau,Pangan Hewani,Daging Unggas,12.3,
5608,2023,Riau,Pangan Hewani,Telur,8.1,
5609,2023,Riau,Pangan Hewani,Susu,2.4,
5610,2023,Riau,Pangan Hewani,Ikan,29,
5611,2023,Riau,Minyak dan Lemak,Minyak dan Lemak,12.9,
5612,2023,Riau,Minyak dan Lemak,Minyak Kelapa,0.2,
5613,2023,Riau,Minyak dan Lemak,Minyak Sawit,12.1,
5614,2023,Riau,Minyak dan Lemak,Minyak Lainnya,0.6,
5615,2023,Riau,Buah/biji berminyak,Buah/biji berminyak,2.4,
5616,2023,Riau,Buah/biji berminyak,Kelapa,2.2,
5617,2023,Riau,Buah/biji berminyak,Kemiri,0.2,
5618,2023,Riau,Kacang-kacangan,Kacang-kacangan,5.2,
5619,2023,Riau,Kacang-kacangan,Kedelai,4.6,
5620,2023,Riau,Kacang-kacangan,Kacang tanah,0.3,
5621,2023,Riau,Kacang-kacangan,Kacang hijau,0.2,
5622,2023,Riau,Kacang-kacangan,Kacang lain,0.1,
5623,2023,Riau,Gula,Gula,7.2,
5624,2023,Riau,Gula,Gula pasir,7,
5625,2023,Riau,Gula,Gula merah,0.2,
5626,2023,Riau,Sayuran dan buah,Sayuran dan buah,77,
5627,2023,Riau,Sayuran dan buah,Sayur,48.5,
5628,2023,Riau,Sayuran dan buah,Buah,28.5,
5629,2023,Jambi,Padi-Padian,Padi-padian,103.6,
5630,2023,Jambi,Padi-Padian,Beras,87,
5631,2023,Jambi,Padi-Padian,Jagung,0.7,
5632,2023,Jambi,Padi-Padian,Terigu,15.9,
5633,2023,Jambi,Umbi-umbian,Umbi-Umbian,19.9,
5634,2023,Jambi,Umbi-umbian,Singkong,10.7,
5635,2023,Jambi,Umbi-umbian,Ubi Jalar,2.5,
5636,2023,Jambi,Umbi-umbian,Kentang,6.1,
5637,2023,Jambi,Umbi-umbian,Sagu,0.1,
5638,2023,Jambi,Umbi-umbian,Umbi Lainnya,0.5,
5639,2023,Jambi,Pangan Hewani,Pangan Hewani,47.5,
5640,2023,Jambi,Pangan Hewani,Daging ruminansia,4.1,
5641,2023,Jambi,Pangan Hewani,Daging Unggas,10.3,
5642,2023,Jambi,Pangan Hewani,Telur,6.4,
5643,2023,Jambi,Pangan Hewani,Susu,2.4,
5644,2023,Jambi,Pangan Hewani,Ikan,24.3,
5645,2023,Jambi,Minyak dan Lemak,Minyak dan Lemak,12.4,
5646,2023,Jambi,Minyak dan Lemak,Minyak Kelapa,0.1,
5647,2023,Jambi,Minyak dan Lemak,Minyak Sawit,12.1,
5648,2023,Jambi,Minyak dan Lemak,Minyak Lainnya,0.2,
5649,2023,Jambi,Buah/biji berminyak,Buah/biji berminyak,1.5,
5650,2023,Jambi,Buah/biji berminyak,Kelapa,1.4,
5651,2023,Jambi,Buah/biji berminyak,Kemiri,0.1,
5652,2023,Jambi,Kacang-kacangan,Kacang-kacangan,5.7,
5653,2023,Jambi,Kacang-kacangan,Kedelai,5.1,
5654,2023,Jambi,Kacang-kacangan,Kacang tanah,0.2,
5655,2023,Jambi,Kacang-kacangan,Kacang hijau,0.3,
5656,2023,Jambi,Kacang-kacangan,Kacang lain,0.1,
5657,2023,Jambi,Gula,Gula,7.3,
5658,2023,Jambi,Gula,Gula pasir,7.1,
5659,2023,Jambi,Gula,Gula merah,0.2,
5660,2023,Jambi,Sayuran dan buah,Sayuran dan buah,86.8,
5661,2023,Jambi,Sayuran dan buah,Sayur,55.7,
5662,2023,Jambi,Sayuran dan buah,Buah,31.1,
5663,2023,Sumatera Selatan,Padi-Padian,Padi-padian,114.7,
5664,2023,Sumatera Selatan,Padi-Padian,Beras,93.7,
5665,2023,Sumatera Selatan,Padi-Padian,Jagung,0.6,
5666,2023,Sumatera Selatan,Padi-Padian,Terigu,20.4,
5667,2023,Sumatera Selatan,Umbi-umbian,Umbi-Umbian,21.2,
5668,2023,Sumatera Selatan,Umbi-umbian,Singkong,13.2,
5669,2023,Sumatera Selatan,Umbi-umbian,Ubi Jalar,3.8,
5670,2023,Sumatera Selatan,Umbi-umbian,Kentang,3.2,
5671,2023,Sumatera Selatan,Umbi-umbian,Sagu,0.7,
5672,2023,Sumatera Selatan,Umbi-umbian,Umbi Lainnya,0.3,
5673,2023,Sumatera Selatan,Pangan Hewani,Pangan Hewani,52.8,
5674,2023,Sumatera Selatan,Pangan Hewani,Daging ruminansia,4,
5675,2023,Sumatera Selatan,Pangan Hewani,Daging Unggas,10.1,
5676,2023,Sumatera Selatan,Pangan Hewani,Telur,7.5,
5677,2023,Sumatera Selatan,Pangan Hewani,Susu,3.2,
5678,2023,Sumatera Selatan,Pangan Hewani,Ikan,28,
5679,2023,Sumatera Selatan,Minyak dan Lemak,Minyak dan Lemak,10.3,
5680,2023,Sumatera Selatan,Minyak dan Lemak,Minyak Kelapa,0.2,
5681,2023,Sumatera Selatan,Minyak dan Lemak,Minyak Sawit,9.8,
5682,2023,Sumatera Selatan,Minyak dan Lemak,Minyak Lainnya,0.3,
5683,2023,Sumatera Selatan,Buah/biji berminyak,Buah/biji berminyak,0.8,
5684,2023,Sumatera Selatan,Buah/biji berminyak,Kelapa,0.6,
5685,2023,Sumatera Selatan,Buah/biji berminyak,Kemiri,0.2,
5686,2023,Sumatera Selatan,Kacang-kacangan,Kacang-kacangan,7.5,
5687,2023,Sumatera Selatan,Kacang-kacangan,Kedelai,7,
5688,2023,Sumatera Selatan,Kacang-kacangan,Kacang tanah,0.2,
5689,2023,Sumatera Selatan,Kacang-kacangan,Kacang hijau,0.2,
5690,2023,Sumatera Selatan,Kacang-kacangan,Kacang lain,0.1,
5691,2023,Sumatera Selatan,Gula,Gula,8.5,
5692,2023,Sumatera Selatan,Gula,Gula pasir,8,
5693,2023,Sumatera Selatan,Gula,Gula merah,0.5,
5694,2023,Sumatera Selatan,Sayuran dan buah,Sayuran dan buah,95.3,
5695,2023,Sumatera Selatan,Sayuran dan buah,Sayur,60.1,
5696,2023,Sumatera Selatan,Sayuran dan buah,Buah,35.2,
5697,2023,Bengkulu,Padi-Padian,Padi-padian,113.3,
5698,2023,Bengkulu,Padi-Padian,Beras,98.7,
5699,2023,Bengkulu,Padi-Padian,Jagung,0.9,
5700,2023,Bengkulu,Padi-Padian,Terigu,13.7,
5701,2023,Bengkulu,Umbi-umbian,Umbi-Umbian,15.7,
5702,2023,Bengkulu,Umbi-umbian,Singkong,8.1,
5703,2023,Bengkulu,Umbi-umbian,Ubi Jalar,2.9,
5704,2023,Bengkulu,Umbi-umbian,Kentang,3.9,
5705,2023,Bengkulu,Umbi-umbian,Sagu,0.1,
5706,2023,Bengkulu,Umbi-umbian,Umbi Lainnya,0.7,
5707,2023,Bengkulu,Pangan Hewani,Pangan Hewani,41.8,
5708,2023,Bengkulu,Pangan Hewani,Daging ruminansia,2.7,
5709,2023,Bengkulu,Pangan Hewani,Daging Unggas,9,
5710,2023,Bengkulu,Pangan Hewani,Telur,6.5,
5711,2023,Bengkulu,Pangan Hewani,Susu,1.9,
5712,2023,Bengkulu,Pangan Hewani,Ikan,21.7,
5713,2023,Bengkulu,Minyak dan Lemak,Minyak dan Lemak,10.9,
5714,2023,Bengkulu,Minyak dan Lemak,Minyak Kelapa,0,
5715,2023,Bengkulu,Minyak dan Lemak,Minyak Sawit,10.4,
5716,2023,Bengkulu,Minyak dan Lemak,Minyak Lainnya,0.5,
5717,2023,Bengkulu,Buah/biji berminyak,Buah/biji berminyak,3.9,
5718,2023,Bengkulu,Buah/biji berminyak,Kelapa,3.9,
5719,2023,Bengkulu,Buah/biji berminyak,Kemiri,0,
5720,2023,Bengkulu,Kacang-kacangan,Kacang-kacangan,5.2,
5721,2023,Bengkulu,Kacang-kacangan,Kedelai,4.8,
5722,2023,Bengkulu,Kacang-kacangan,Kacang tanah,0.2,
5723,2023,Bengkulu,Kacang-kacangan,Kacang hijau,0.1,
5724,2023,Bengkulu,Kacang-kacangan,Kacang lain,0.1,
5725,2023,Bengkulu,Gula,Gula,6.3,
5726,2023,Bengkulu,Gula,Gula pasir,5.9,
5727,2023,Bengkulu,Gula,Gula merah,0.4,
5728,2023,Bengkulu,Sayuran dan buah,Sayuran dan buah,92.8,
5729,2023,Bengkulu,Sayuran dan buah,Sayur,62.2,
5730,2023,Bengkulu,Sayuran dan buah,Buah,30.6,
5731,2023,Lampung,Padi-Padian,Padi-padian,108.7,
5732,2023,Lampung,Padi-Padian,Beras,91.8,
5733,2023,Lampung,Padi-Padian,Jagung,0.7,
5734,2023,Lampung,Padi-Padian,Terigu,16.2,
5735,2023,Lampung,Umbi-umbian,Umbi-Umbian,17.2,
5736,2023,Lampung,Umbi-umbian,Singkong,12,
5737,2023,Lampung,Umbi-umbian,Ubi Jalar,3.1,
5738,2023,Lampung,Umbi-umbian,Kentang,1.5,
5739,2023,Lampung,Umbi-umbian,Sagu,0.1,
5740,2023,Lampung,Umbi-umbian,Umbi Lainnya,0.5,
5741,2023,Lampung,Pangan Hewani,Pangan Hewani,42.8,
5742,2023,Lampung,Pangan Hewani,Daging ruminansia,3.4,
